AbilitecContactID,PolicyNumber,DriverNumber,AbilitecHouseholdID,DriverCount,ClaimCount,TotalPaid,ClaimNumber,AtFaultDescription,ClaimStatus,ClaimType,DateOfLoss,DriverID,LossState,PolicyStateCode,SubrogrationFlag,TermEffectiveDate,VehicleID,ClaimTransCount,ClaimTransPaidLoss,DaysToClaim,DaysToClaim_h
04ZJUS02DXGDT8KY,REMyODc2MDA4,1,04ZJUS03QDWWF6YN,1,6,8609.18,PA0002304825,No fault,C,FIXEDOBJCOLL,2018-02-28 00:00:00,0,MD,DC,NO,2017-04-01 00:00:00,1,,,,
04ZJUS02Q7Y2Q7J6,REMyOTEwOTQ3,1,04ZJUS03KMKC40ZT,1,1,0.0,PA0002291986,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2018-01-19 00:00:00,0,DC,DC,NO,2016-04-22 00:00:00,1,,,,
04ZJUS01RXL6YBYF,REMyOTcwODgw,1,04ZJUS030TWBLG7R,2,2,2574.77,PA0002380846,Other party at fault,C,PG_CVREARENDIV,2018-09-28 00:00:00,1,DC,DC,NO,2018-06-23 00:00:00,5,4.0,0.0,0.0,0.0
04ZJUS01RXL6YBYF,REMyOTcwODgw,1,04ZJUS030TWBLG7R,2,2,2574.77,PA0002439913,Insured at fault,C,PG_COLLISIONMERGE,2019-03-14 00:00:00,2,DC,DC,NO,2018-12-23 00:00:00,5,13.0,2574.77,0.0,0.0
04ZJUS017S58Y47S,REMzMDI4NjM3,1,04ZJUS038VKMY3M7,3,1,0.0,PA0002150706,Other party at fault,C,PG_CVREARENDIV,2016-11-26 00:00:00,1,DC,DC,NO,2016-07-27 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02MSLGDY3K,REMzMDUwNTcw,1,04ZJUS03BBY2YQJS,4,4,4805.1500000000015,PA0002139284,Other party at fault,C,PG_CVREARENDIV,2016-10-22 00:00:00,1,MD,DC,NO,2016-08-10 00:00:00,1,12.0,0.0,0.0,0.0
04ZJUS02MSLGDY3K,REMzMDUwNTcw,1,04ZJUS03BBY2YQJS,4,4,4805.1500000000015,PA0002173814,Insured at fault,C,PG_HIT_RUN,2016-11-13 00:00:00,1,MD,DC,NO,2016-08-10 00:00:00,1,10.0,355.77,0.0,0.0
04ZJUS02MSLGDY3K,REMzMDUwNTcw,1,04ZJUS03BBY2YQJS,4,4,4805.1500000000015,PA0002459775,Insured at fault,C,PG_COLLISIONINTERSECTION,2019-04-25 00:00:00,1,DC,DC,NO,2018-08-10 00:00:00,1,14.0,4449.380000000001,0.0,0.0
04ZJUS02MSLGDY3K,REMzMDUwNTcw,1,04ZJUS03BBY2YQJS,4,4,4805.1500000000015,PA0002466660,Other party at fault,C,LEFTCOLLISION,2019-05-25 00:00:00,1,MD,DC,NO,2018-08-10 00:00:00,1,8.0,0.0,0.0,0.0
04ZJUS010F9QBFRF,REMzMTg0Njkw,1,04ZJUS03SKBEJKCE,1,3,13508.41,PA0002191191,Other party at fault,C,PG_COLLISIONINTERSECTION,2017-04-02 00:00:00,1,DC,DC,YES,2016-11-11 00:00:00,1,10.0,90.0,0.0,0.0
04ZJUS010F9QBFRF,REMzMTg0Njkw,1,04ZJUS03SKBEJKCE,1,3,13508.41,PA0002269787,No fault,C,THEFTENTIRE,2017-11-10 00:00:00,98,MD,DC,NO,2017-05-11 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS010F9QBFRF,REMzMTg0Njkw,1,04ZJUS03SKBEJKCE,1,3,13508.41,PA0002332637,Insured at fault,C,PG_COLLISIONINTERSECTION,2018-05-16 00:00:00,1,DC,DC,NO,2078-12-31 00:00:00,1,34.0,13418.41,0.0,0.0
04ZJUS012M7THTJ5,REMzMjA3NDc3,1,04ZJUS03VSMXJ4WS,3,2,1713.51,PA0002208914,Insured at fault,C,PG_COLLISIONMERGE,2017-05-18 00:00:00,1,DC,DC,NO,2016-11-30 00:00:00,1,10.0,1713.51,0.0,0.0
04ZJUS012M7THTJ5,REMzMjA3NDc3,1,04ZJUS03VSMXJ4WS,3,2,1713.51,PA0002255507,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2017-09-30 00:00:00,99,DC,DC,NO,2017-06-03 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS01628JYR3L,REMzMjE4MDc2,1,04ZJUS031XJFQXY6,2,1,0.0,PA0002439113,No fault,C,PG_COLLISIONINTERSECTION,2019-03-11 00:00:00,0,DC,DC,NO,2018-12-07 00:00:00,2,,,,
04ZJUS01WYE135J3,REMzMjEwNzIy,1,04ZJUS03Z93QP9XF,1,3,10654.93,PA0002172872,Insured at fault,C,PG_COLLISIONINTERSECTION,2017-02-04 00:00:00,1,DC,DC,NO,2016-12-01 00:00:00,1,10.0,654.93,0.0,0.0
04ZJUS01WYE135J3,REMzMjEwNzIy,1,04ZJUS03Z93QP9XF,1,3,10654.93,PA0002175020,Other party at fault,C,PG_PARKED,2017-02-12 00:00:00,98,DC,DC,NO,2016-12-01 00:00:00,1,20.0,10000.0,0.0,0.0
04ZJUS01WYE135J3,REMzMjEwNzIy,1,04ZJUS03Z93QP9XF,1,3,10654.93,PA0002447898,No fault,C,VANDALISM,2019-04-04 00:00:00,98,DC,DC,NO,2018-12-02 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02P638N2RT,REMzMjgzMjU2,1,04ZJUS03VXDF78D9,3,1,0.0,PA0002430000,Other party at fault,C,PG_PARKED,2019-02-14 00:00:00,3,DC,DC,NO,2019-01-25 00:00:00,1,2.0,0.0,0.0,0.0
04ZJUS0147XMDT7H,REMzMzEwNTEw,1,04ZJUS03JYJ20XJ3,4,1,0.0,PA0002175714,Other party at fault,C,PG_COLLISIONWITHPARKEDCAR,2017-02-14 00:00:00,1,DC,DC,YES,2017-02-10 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02D5VWE4ER,REMzMzEzNDk4,1,04ZJUS03JYJ20XJ3,5,1,45587.78,PA0002332200,Insured at fault,C,PG_IVREARENDCV,2018-05-10 00:00:00,99,NC,DC,NO,2018-02-13 00:00:00,1,34.0,45587.78,0.0,0.0
04ZJUS02TSRDL7RR,REMzMzM3MDE5,1,04ZJUS03PMHDG23Q,1,1,11578.28,PA0002414443,Other party at fault,C,PG_COLLISIONWITHPARKEDCAR,2018-12-31 00:00:00,98,DC,DC,YES,2018-08-31 00:00:00,1,21.0,11578.28,0.0,0.0
04ZJUS01Y9Y38ENB,REMzMzU0NDI4,1,04ZJUS03VXPC28D7,1,1,17301.82,PA0002206863,Insured at fault,C,FIXEDOBJCOLL,2017-05-13 00:00:00,1,NJ,DC,NO,2017-03-01 00:00:00,1,25.0,17301.82,0.0,0.0
04ZJUS012PXFD4DP,REMzMzk4NDM1,1,04ZJUS03WY807DG2,2,1,14538.43,PA0002221160,Insured at fault,C,PG_IVREARENDCV,2017-06-22 00:00:00,1,DC,DC,NO,2017-03-23 00:00:00,1,14.0,14538.43,0.0,0.0
04ZJUS01F9B3D1TJ,REMzMzk5NjA1,1,04ZJUS031PJFQX47,1,2,1851.46,PA0002276786,Other party at fault,C,PG_PARKED,2017-12-03 00:00:00,98,DC,DC,NO,2017-09-25 00:00:00,1,17.0,1851.46,0.0,0.0
04ZJUS01F9B3D1TJ,REMzMzk5NjA1,1,04ZJUS031PJFQX47,1,2,1851.46,PA0002454782,No fault,C,GLASSBREAKAGE,2019-04-23 00:00:00,98,DC,DC,NO,2019-04-06 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS01KWVMZKDR,REMzMzkxMDg3,1,04ZJUS03L442TVJH,3,1,25000.0,PA0002271580,Other party at fault,C,ROLLOVER,2017-10-06 00:00:00,1,MD,DC,YES,2017-03-18 00:00:00,1,14.0,25000.0,0.0,0.0
04ZJUS0285C5BP8L,REMzNDAwNjgw,1,04ZJUS03MJR352PF,1,1,1984.4299999999998,PA0002403148,No fault,C,FIXEDOBJCOLL,2018-11-28 00:00:00,1,DC,DC,YES,2018-03-28 00:00:00,1,20.0,1984.4299999999998,0.0,0.0
04ZJUS0105KLYQHY,REMzNDE2MzM1,1,04ZJUS03NQ60L13R,3,1,18853.010000000002,PA0002274344,Other party at fault,C,PG_COLLISIONINTERSECTION,2017-11-26 00:00:00,1,DC,DC,YES,2017-04-04 00:00:00,1,25.0,18853.010000000002,0.0,0.0
04ZJUS02FZZJZBX5,REMzNDEyMzk4,1,04ZJUS032KX4XY87,2,1,4349.08,PA0002257251,No fault,C,ANIMAL,2017-10-06 00:00:00,1,DC,DC,NO,2017-04-01 00:00:00,1,24.0,4349.08,0.0,0.0
04ZJUS01R7CMWPYM,REMzNDEzMzU1,1,04ZJUS03WS893HXS,1,2,430.42999999999995,PA0002196990,Other party at fault,C,PG_HIT_RUN,2017-04-15 00:00:00,98,DC,DC,YES,2017-04-02 00:00:00,1,16.0,430.42999999999995,0.0,0.0
04ZJUS01R7CMWPYM,REMzNDEzMzU1,1,04ZJUS03WS893HXS,1,2,430.42999999999995,PA0002366157,Other party at fault,C,PG_PARKED,2018-08-17 00:00:00,0,DC,DC,NO,2018-04-02 00:00:00,1,,,,
04ZJUS02VC4MYH6L,REMzNDMwMzg4,1,04ZJUS03M6LVT2C1,1,1,0.0,PA0002372404,Other party at fault,C,PG_COLLISIONBACKING,2018-08-25 00:00:00,99,DC,DC,NO,2018-04-14 00:00:00,2,4.0,0.0,0.0,0.0
04ZJUS017F9V84NH,REMzNDQ3OTU2,1,04ZJUS03RRV9548L,2,1,8739.27,PA0002218725,Other party at fault,C,PG_COLLISIONINTERSECTION,2017-06-15 00:00:00,99,DC,DC,YES,2017-04-28 00:00:00,2,30.0,8739.27,0.0,0.0
04ZJUS015DPDGEHK,REMzNDQ4ODgy,1,04ZJUS0320JP6TNF,2,1,0.0,PA0002322025,Other party at fault,C,VEHCOLLISION,2017-12-09 00:00:00,0,VA,DC,NO,2017-04-29 00:00:00,1,,,,
04ZJUS024YC7NGJJ,REMzNDQyMjcz,1,04ZJUS03ZDNLK8JF,1,1,0.0,PA0002265082,Other party at fault,C,PG_COLLISIONMERGE,2017-10-28 00:00:00,1,MD,DC,NO,2017-10-24 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02P71LYQXB,REMzNDg0NzMy,1,04ZJUS033SGP1E7S,1,1,0.0,PA0002458732,Other party at fault,C,PG_CVREARENDIV,2019-05-03 00:00:00,1,DC,DC,YES,2018-12-08 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS027WNMDEWR,REMzNDk3MDc1,1,04ZJUS03QQ5MDCFE,1,2,1634.31,PA0002244685,Insured at fault,C,PG_COLLISIONBACKING,2017-08-30 00:00:00,1,MD,DC,NO,2017-06-05 00:00:00,1,6.0,1634.31,0.0,0.0
04ZJUS027WNMDEWR,REMzNDk3MDc1,1,04ZJUS03QQ5MDCFE,1,2,1634.31,PA0002289083,No fault,C,PG_PARKED,2018-01-01 00:00:00,1,MD,DC,NO,2017-12-05 00:00:00,1,12.0,0.0,0.0,0.0
04ZJUS0146XMYEX2,REMzNDkxMDM5,1,04ZJUS03VVN946JJ,1,1,0.0,PA0002436816,Other party at fault,C,PG_COLLISIONINTERSECTION,2019-03-05 00:00:00,99,DC,DC,NO,2018-12-01 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02479T4TQ7,REMzNTA0Njgx,1,04ZJUS03KKPEJK6E,1,1,21718.850000000002,PA0002441718,Other party at fault,C,PG_COLLISIONINTERSECTION,2019-03-16 00:00:00,99,DC,DC,YES,2018-12-13 00:00:00,1,28.0,21718.850000000002,0.0,0.0
04ZJUS01GNY2LF3S,REMzNTAwMDMw,1,04ZJUS03BFH28QJS,1,3,15351.949999999999,PA0002220809,Insured at fault,C,PG_IVREARENDCV,2017-06-18 00:00:00,1,DC,DC,NO,2017-06-07 00:00:00,2,20.0,13930.8,0.0,0.0
04ZJUS01GNY2LF3S,REMzNTAwMDMw,1,04ZJUS03BFH28QJS,1,3,15351.949999999999,PA0002276899,No fault,C,ANIMAL,2017-12-03 00:00:00,0,DC,DC,NO,2017-06-07 00:00:00,2,,,,
04ZJUS01GNY2LF3S,REMzNTAwMDMw,1,04ZJUS03BFH28QJS,1,3,15351.949999999999,PA0002296828,Comparative Negligence,C,LEFTCOLLISION,2018-02-03 00:00:00,2,MD,DC,NO,2017-12-08 00:00:00,1,7.0,1421.15,0.0,0.0
04ZJUS021FKF7BL2,REMzNTAyNzI2,1,04ZJUS03HTV6CGJ4,1,1,0.0,PA0002451410,Insured at fault,C,PG_COLLISIONMERGE,2019-04-14 00:00:00,0,VA,DC,NO,2018-12-19 00:00:00,1,,,,
04ZJUS01VRXPBXL7,REMzNTEyNDgx,1,04ZJUS0304KP4ZH1,1,1,0.0,PA0002457372,Other party at fault,C,PG_PARKED,2019-04-20 00:00:00,1,DC,DC,YES,2018-12-16 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS01NH5TX0J5,REMzNTM1Mjg4,1,04ZJUS037V7L3GL6,2,1,0.0,PA0002306189,Comparative Negligence,C,PG_COLLISIONINTERSECTION,2018-03-03 00:00:00,2,DC,DC,NO,2018-01-03 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS026BHCYSMY,REMzNTU1MTcz,1,04ZJUS030CK145ZT,2,1,947.81,PA0002466109,Insured at fault,C,PG_IVREARENDCV,2019-05-23 00:00:00,1,DC,DC,NO,2019-01-17 00:00:00,3,13.0,947.81,0.0,0.0
04ZJUS01QQ92TEK1,REMzNTU5ODI0,1,04ZJUS03QD3PF5YN,2,2,0.0,PA0002375174,Insured at fault,C,PG_COLLISIONMERGE,2018-09-12 00:00:00,1,MD,DC,NO,2018-07-21 00:00:00,1,12.0,0.0,0.0,0.0
04ZJUS01QQ92TEK1,REMzNTU5ODI0,1,04ZJUS03QD3PF5YN,2,2,0.0,PA0002417154,Other party at fault,C,LEFTCOLLISION,2019-01-09 00:00:00,1,DC,DC,NO,2018-07-21 00:00:00,1,12.0,0.0,0.0,0.0
04ZJUS01Y9Y38ENB,REMzNTY5OTk2,1,04ZJUS03VXPC28D7,1,1,8952.04,PA0002292043,Comparative Negligence,C,PG_COLLISIONINTERSECTION,2018-01-18 00:00:00,1,DC,DC,NO,2017-07-28 00:00:00,1,34.0,8952.04,0.0,0.0
04ZJUS024ZYTZ554,REMzNTczMDA5,1,04ZJUS03PEVKY8FF,1,1,2749.39,PA0002450157,Other party at fault,C,PG_COLLISIONMERGE,2019-04-11 00:00:00,1,DC,DC,YES,2019-02-02 00:00:00,1,21.0,2749.39,0.0,0.0
04ZJUS020M70MDNP,REMzNTg1ODkx,1,04ZJUS0359469S5X,2,1,1067.75,PA0002468193,Other party at fault,C,PG_COLLISIONMERGE,2019-05-29 00:00:00,2,DC,DC,YES,2018-08-07 00:00:00,2,20.0,1067.75,0.0,0.0
04ZJUS01P372BFJ8,REMzNTgxNTI0,1,04ZJUS03VJRWP97R,2,1,22660.52,PA0002284202,Insured at fault,C,PG_COLLISIONINTERSECTION,2017-12-25 00:00:00,1,DC,DC,NO,2017-08-04 00:00:00,1,18.0,22660.52,0.0,0.0
04ZJUS01Z9R33EZB,REMzNjE0Nzg0,1,04ZJUS03JGTWCRER,2,1,3516.35,PA0002426347,Other party at fault,C,PG_COLLISIONWITHPARKEDCAR,2019-02-05 00:00:00,98,DC,DC,YES,2018-09-03 00:00:00,1,20.0,3516.35,0.0,0.0
04ZJUS01XYTY02YP,REMzNjU5Mzgz,1,04ZJUS03ESCGD2HH,1,1,0.0,PA0002441695,Other party at fault,C,PG_COLLISIONWITHPARKEDCAR,2019-03-19 00:00:00,0,DC,DC,NO,2018-09-30 00:00:00,3,,,,
04ZJUS02CX5138S4,REMzNjUzMTI2,1,04ZJUS0319V4Y8FN,6,2,83.46000000000004,PA0002263102,No fault,C,THEFTENTIRE,2017-10-23 00:00:00,98,DC,DC,NO,2017-10-01 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02CX5138S4,REMzNjUzMTI2,1,04ZJUS0319V4Y8FN,6,2,83.46000000000004,PA0002440832,No fault,C,FALLINGOBJECT,2019-03-16 00:00:00,98,MD,DC,NO,2018-10-01 00:00:00,1,18.0,83.46000000000004,0.0,0.0
04ZJUS02GN0CS1MQ,REMzNjY1ODg5,1,04ZJUS03TSZC6LMB,1,1,32786.54,PA0002456258,Insured at fault,C,PG_IVREARENDCV,2019-04-28 00:00:00,1,DC,DC,NO,2019-04-18 00:00:00,4,42.0,32786.54,0.0,0.0
04ZJUS01VFLGDKZ6,REMzNjYxMjcy,1,04ZJUS03VXC5G8DC,1,1,0.0,PA0002351675,Other party at fault,C,PG_CVREARENDIV,2018-07-07 00:00:00,99,VA,DC,NO,2018-04-03 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS02VL3GDYW8,REMzNjYyNTUy,1,04ZJUS033WB42F8L,3,5,16408.28,PA0002273847,Other party at fault,C,PG_COLLISIONMERGE,2017-11-23 00:00:00,1,DC,DC,YES,2017-10-02 00:00:00,1,12.0,1085.4299999999998,0.0,0.0
04ZJUS02VL3GDYW8,REMzNjYyNTUy,1,04ZJUS033WB42F8L,3,5,16408.28,PA0002290067,No fault,C,PG_HIT_RUN,2018-01-13 00:00:00,1,DC,DC,NO,2017-10-02 00:00:00,1,8.0,679.0,0.0,0.0
04ZJUS02VL3GDYW8,REMzNjYyNTUy,1,04ZJUS033WB42F8L,3,5,16408.28,PA0002310093,No fault,C,GLASSBREAKAGE,2018-03-14 00:00:00,1,DC,DC,NO,2017-10-02 00:00:00,1,1.0,0.0,0.0,0.0
04ZJUS02VL3GDYW8,REMzNjYyNTUy,1,04ZJUS033WB42F8L,3,5,16408.28,PA0002395363,Other party at fault,C,PG_COLLISIONMERGE,2018-11-06 00:00:00,3,DC,DC,YES,2018-10-02 00:00:00,5,25.0,10227.869999999999,0.0,0.0
04ZJUS02VL3GDYW8,REMzNjYyNTUy,1,04ZJUS033WB42F8L,3,5,16408.28,PA0002424215,Other party at fault,C,PG_COLLISIONINTERSECTION,2019-01-29 00:00:00,1,DC,DC,YES,2018-10-02 00:00:00,6,25.0,4415.98,0.0,0.0
04ZJUS02TSBN7JDS,REMzNjYzNDY1,1,04ZJUS035SQT0GJC,1,2,38784.17,PA0002306828,Other party at fault,C,PG_COLLISIONINTERSECTION,2018-03-06 00:00:00,1,MD,DC,YES,2017-10-03 00:00:00,1,25.0,22338.72,0.0,0.0
04ZJUS02TSBN7JDS,REMzNjYzNDY1,1,04ZJUS035SQT0GJC,1,2,38784.17,PA0002366314,Insured at fault,C,PG_IVREARENDCV,2018-08-18 00:00:00,1,DE,DC,NO,2017-10-03 00:00:00,2,46.0,16445.45,0.0,0.0
04ZJUS010GBQHDKF,REMzNjc5NDQ0,1,04ZJUS035C7MJ5J5,3,2,0.0,PA0002288579,Other party at fault,C,PG_CVREARENDIV,2018-01-09 00:00:00,0,MD,DC,NO,2017-10-16 00:00:00,1,,,,
04ZJUS010GBQHDKF,REMzNjc5NDQ0,1,04ZJUS035C7MJ5J5,3,2,0.0,PA0002362794,Other party at fault,C,VEHCOLLISION,2018-08-01 00:00:00,1,DC,DC,NO,2018-04-16 00:00:00,2,8.0,0.0,0.0,0.0
04ZJUS02K206B87H,REMzNjc5NDY4,1,04ZJUS13MYHJ59EP,1,2,1486.01,PA0002436936,Insured at fault,C,PG_COLLISIONMERGE,2019-03-05 00:00:00,1,DC,DC,NO,2018-10-17 00:00:00,1,10.0,384.49,0.0,0.0
04ZJUS02K206B87H,REMzNjc5NDY4,1,04ZJUS13MYHJ59EP,1,2,1486.01,PA0002468247,No fault,C,PG_PARKED,2019-05-30 00:00:00,98,DC,DC,NO,2019-04-17 00:00:00,1,22.0,1101.52,0.0,0.0
04ZJUS01D7DRWHJ6,REMzNjk3Nzgz,1,04ZJUS0300K44JN0,1,1,1151.94,PA0002450123,Other party at fault,C,PG_COLLISIONBACKING,2019-04-09 00:00:00,1,DC,DC,YES,2018-11-08 00:00:00,1,14.0,1151.94,0.0,0.0
04ZJUS015Q9V94S4,REMzNzA0OTgz,1,04ZJUS03W5YQYTTX,1,1,0.0,PA0002411514,Other party at fault,C,PG_CVREARENDIV,2018-12-20 00:00:00,0,DC,DC,NO,2018-11-05 00:00:00,1,,,,
04ZJUS01FFMZLWBS,REMzNzM1ODM0,1,04ZJUS03K0FBYT74,1,1,0.0,PA0002281281,Other party at fault,C,PG_CVREARENDIV,2017-12-15 00:00:00,0,VA,DC,NO,2017-12-01 00:00:00,2,,,,
04ZJUS029VGCW0M6,REMzNzU2MzI1,1,04ZJUS03BNC28QJQ,2,3,15480.56,PA0002335553,Other party at fault,C,PG_COLLISIONMERGE,2018-05-22 00:00:00,1,DC,DC,NO,2017-12-15 00:00:00,2,8.0,2634.38,0.0,0.0
04ZJUS029VGCW0M6,REMzNzU2MzI1,1,04ZJUS03BNC28QJQ,2,3,15480.56,PA0002390864,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2018-10-25 00:00:00,1,DC,DC,NO,2018-06-16 00:00:00,2,10.0,631.38,0.0,0.0
04ZJUS029VGCW0M6,REMzNzU2MzI1,1,04ZJUS03BNC28QJQ,2,3,15480.56,PA0002457709,Insured at fault,C,PG_COLLISIONWITHPARKEDCAR,2019-04-30 00:00:00,1,MD,DC,NO,2018-12-16 00:00:00,2,30.0,12214.8,0.0,0.0
04ZJUS01QYX4NJHL,REMzNzU4MzY3,1,04ZJUS03NC8GLW3R,2,3,1401.12,PA0002349203,Other party at fault,C,VEHCOLLISION,2018-06-30 00:00:00,2,MD,DC,NO,2018-06-18 00:00:00,1,4.0,0.0,0.0,0.0
04ZJUS01QYX4NJHL,REMzNzU4MzY3,1,04ZJUS03NC8GLW3R,2,3,1401.12,PA0002389262,Insured at fault,C,PG_HIT_RUN,2018-10-20 00:00:00,2,DC,DC,NO,2018-06-18 00:00:00,1,7.0,1401.12,0.0,0.0
04ZJUS01QYX4NJHL,REMzNzU4MzY3,1,04ZJUS03NC8GLW3R,2,3,1401.12,PA0002412946,Other party at fault,C,PG_COLLISIONINTERSECTION,2018-12-26 00:00:00,0,DC,DC,NO,2018-12-18 00:00:00,1,,,,
04ZJUS02E6QNDK8M,REMzNzU5Nzc3,1,04ZJUS03520T7PQF,3,1,0.0,PA0002421361,Insured at fault,C,PG_CVREARENDIV,2019-01-09 00:00:00,99,DC,DC,NO,2018-12-19 00:00:00,1,8.0,0.0,0.0,0.0
04ZJUS027SYLYQXB,REMzNzUxNjkx,1,04ZJUS03RRVXVT8L,2,5,10388.14,PA0002297971,Insured at fault,C,PG_COLLISIONMERGE,2018-01-09 00:00:00,2,DC,DC,NO,2017-12-12 00:00:00,2,12.0,1722.72,0.0,0.0
04ZJUS027SYLYQXB,REMzNzUxNjkx,1,04ZJUS03RRVXVT8L,2,5,10388.14,PA0002350859,Insured at fault,C,FIXEDOBJCOLL,2018-07-06 00:00:00,1,DC,DC,NO,2017-12-12 00:00:00,3,16.0,2046.64,0.0,0.0
04ZJUS027SYLYQXB,REMzNzUxNjkx,1,04ZJUS03RRVXVT8L,2,5,10388.14,PA0002404506,No fault,C,PG_COLLISIONBACKING,2018-12-02 00:00:00,2,DC,DC,NO,2017-12-12 00:00:00,2,8.0,0.0,0.0,0.0
04ZJUS027SYLYQXB,REMzNzUxNjkx,1,04ZJUS03RRVXVT8L,2,5,10388.14,PA0002420481,Insured at fault,C,FIXEDOBJCOLL,2019-01-17 00:00:00,1,DC,DC,NO,2018-12-12 00:00:00,3,13.0,1255.73,0.0,0.0
04ZJUS027SYLYQXB,REMzNzUxNjkx,1,04ZJUS03RRVXVT8L,2,5,10388.14,PA0002433286,Insured at fault,C,FIXEDOBJCOLL,2019-02-25 00:00:00,2,DC,DC,NO,2018-12-12 00:00:00,2,10.0,5363.05,0.0,0.0
04ZJUS02CWFWQBMR,REMzNzUyNDky,1,04ZJUS03XVRZ12P3,1,1,1398.3400000000001,PA0002354113,Other party at fault,C,PG_CVREARENDIV,2018-07-14 00:00:00,1,DC,DC,YES,2018-06-13 00:00:00,1,19.0,1398.3400000000001,0.0,0.0
04ZJUS02CDT007F3,REMzNzUyNTcw,1,04ZJUS03EFX4F5TP,1,1,0.0,PA0002352913,Other party at fault,C,PG_CVREARENDIV,2018-06-24 00:00:00,0,DC,DC,NO,2018-06-13 00:00:00,1,,,,
04ZJUS01NYPR36VZ,REMzNzUyNjE3,1,04ZJUS03S7KK4ZZT,1,2,3615.76,PA0002298583,Insured at fault,C,PG_COLLISIONINTERSECTION,2018-01-31 00:00:00,1,DC,DC,NO,2017-12-13 00:00:00,1,11.0,1413.45,0.0,0.0
04ZJUS01NYPR36VZ,REMzNzUyNjE3,1,04ZJUS03S7KK4ZZT,1,2,3615.76,PA0002414496,No fault,C,VANDALISM,2019-01-01 00:00:00,98,DC,DC,NO,2018-12-13 00:00:00,1,16.0,2202.31,0.0,0.0
04ZJUS015LKB42KM,REMzNzY3NTg4,1,04ZJUS0378Q0CDDX,5,1,1644.22,PA0002356059,Insured at fault,C,PG_COLLISIONBACKING,2018-07-20 00:00:00,2,VA,DC,NO,2017-12-27 00:00:00,1,6.0,1644.22,0.0,0.0
04ZJUS01403JJ3P9,REMzNzg3MDAy,1,04ZJUS03J3XMDFFD,1,3,0.0,PA0002292400,Other party at fault,C,PG_CVREARENDIV,2018-01-20 00:00:00,0,DC,DC,NO,2018-01-11 00:00:00,1,,,,
04ZJUS01403JJ3P9,REMzNzg3MDAy,1,04ZJUS03J3XMDFFD,1,3,0.0,PA0002294759,Other party at fault,C,PG_COLLISIONMERGE,2018-01-28 00:00:00,0,DC,DC,NO,2018-01-11 00:00:00,1,,,,
04ZJUS01403JJ3P9,REMzNzg3MDAy,1,04ZJUS03J3XMDFFD,1,3,0.0,PA0002427087,Other party at fault,C,PG_COLLISIONBACKING,2019-02-06 00:00:00,1,DC,DC,NO,2019-01-11 00:00:00,2,4.0,0.0,0.0,0.0
04ZJUS01KWMC879L,REMzNzkxMTY2,1,04ZJUS03PYLP3Q0E,2,2,1013.0,PA0002396721,Insured at fault,C,PG_COLLISIONMERGE,2018-11-09 00:00:00,99,MD,DC,NO,2018-07-14 00:00:00,2,7.0,1013.0,0.0,0.0
04ZJUS01KWMC879L,REMzNzkxMTY2,1,04ZJUS03PYLP3Q0E,2,2,1013.0,PA0002466050,Other party at fault,C,PG_COLLISIONMERGE,2019-05-23 00:00:00,0,DC,DC,NO,2019-01-15 00:00:00,3,,,,
04ZJUS02GSSMD1VW,REMzNzkxNTg4,1,04ZJUS03HXVBL2PF,2,1,495.62,PA0002435411,Insured at fault,C,PG_IVREARENDCV,2019-03-01 00:00:00,1,MD,DC,NO,2019-01-16 00:00:00,1,14.0,495.62,0.0,0.0
04ZJUS02RSVXYXLV,REMzODA1NzI4,1,04ZJUS03WY4G3M5V,1,3,7545.58,PA0002320709,Other party at fault,C,VEHCOLLISION,2018-04-14 00:00:00,1,MD,DC,YES,2018-01-25 00:00:00,2,27.0,7545.58,0.0,0.0
04ZJUS02RSVXYXLV,REMzODA1NzI4,1,04ZJUS03WY4G3M5V,1,3,7545.58,PA0002400516,No fault,C,PG_IVREARENDCV,2018-10-29 00:00:00,0,MD,DC,NO,2018-01-25 00:00:00,1,,,,
04ZJUS02RSVXYXLV,REMzODA1NzI4,1,04ZJUS03WY4G3M5V,1,3,7545.58,PA0002327538,Other party at fault,C,PG_COLLISIONMERGE,2018-01-15 00:00:00,0,DC,DC,NO,2078-12-31 00:00:00,0,,,,
04ZJUS01LW9VEK1Q,REMzODA2MTA0,1,04ZJUS035H8MDLKQ,2,1,0.0,PA0002373201,Other party at fault,C,PG_COLLISIONMERGE,2018-09-07 00:00:00,0,DC,DC,NO,2018-07-26 00:00:00,1,,,,
